"それ は 大変 だ ね 。",1
"片付け しろ とか 言わ れる 。",1
"なるほど 。",1
"悪い 人 じゃ ない ん だ けど 。",1
"そう だ ね 。",1
"妹 は 可愛い ん だ けど ね 。",1
"最近 妹 に 彼氏 が 出来 た 。",1
"本当に ？",1
"本当 。",1
"その 人 が 凄い 格好 良く て 。",1
"今日 も 家 に 来る って 。",1
"彼 性格 も 良い ん だ よ ね 。",1
"それ は 凄い ね 。",1
"私 も 彼氏 欲しい 。",1
"俺 も 彼女 欲しい 。",1
"ごちそうさま 。",1
"これから 予定 は ？",1
"家 で ゆっくり する 。",1
"君 は これから どう する の ？",1
"買い物 に 行こ う か な 。",1
"いい ね 。",1
"何 を 買う の ？",1
"本 とか か な 。",1
"それ じゃあ また 。",1
"また ね 。",1
"おっ 久しぶり 。",1
"久しぶり 。",1
"隣 良い か ？",1
"良い よ 。",1
"どうも 。",1
"最近 調子 どう よ ？",1
"まあ まあ 。 お前 は どう な ん だ ？",1
"お前 は どう な ん だ ？",1
"普通 だ な 。",1
"つまらない な 。",1
"悪かっ た な 。",1
"ラーメン か 俺 も だ 。",1
"奇遇 だ な 。",1
"いただき ます 。",1
"今日 は もう 授業 終わり か ？",1
"いや 後 少し 。",1
"大変 だ な 。",1
"そんなに 難しい やつ じゃ ない から 平気 。",1
"なるほど 。",1
"お前 は どう な ん だ よ 。",1
"どう と は ？",1
"これから の 予定 。",1
"帰っ て 家事 する だけ だ な 。",1
"洗濯 とか ？",1
"そう 。",1
"今 学期 も 後 少し だ な 。",1
"そう だ な 。",1
"試験 勉強 は 順調 ？",1
"微妙 。",1
"そっ かぁ 。",1
"それなり に は 。",1
"そいつ は 良い な 。",1
"今度 勉強 教え て くれ よ 。",1
"出来る 範囲 なら 。",1
"ごちそうさま でし た 。",1
"もう 食べ 終わっ た の か 。",1
"早く 帰り たい から な 。",1
"そう か 気 を つけ て 。",1
"気 を つけ て 。",1
"はい はい 。",1
"おはよう 。",1
"どっこいしょ 。",1
"おじさん 臭い 。",1
"今日 は 遅刻 し なかっ た じゃん 。",1
"流石 に 毎日 遅刻 は し ない って 。",1
"本当 ？",1
"信用 ない なぁ 。",1
"まあ まあ 。",1
"宿題 やってき た ？",1
"宿題 なんて あっ た っけ ？",1
"忘れ た の ？",1
"忘れ て た 。",1
"宿題 ちょっと だけ 見せ て くれ ない ？",1
"仕方 ない なぁ 。",1
"仕方 が ない なぁ 。",1
"ありがとう 。",1
"どういたしまして 。",1
"この 授業 退屈 だ よ ね 。",1
"その 代わり 楽 に 取れる し 。",1
"単位 は 来る 。 それ は そう 。",1
"問題 は 成績 だ よ ね 。",1
"わかる 。",1
"試験 勉強 し て いる ？",1
"し て ない 。",1
"試験 勉強 し て ない 。",1
"だ よ ね 。",1
"そっち は 試験 勉強 し て いる の ？",1
"いや まだ 。",1
"まあ まだ 時間 ある し 。",1
"後で 痛い 目 に 遭い そう 。",1
"怖い こと 言わ ない で よ 。",1
"その ペン 新しく 買っ た の ？",1
"うん 安かっ た から 。",1
"その 割 に は 良 さ そう だ ね 。",1
"その ペン 良 さ そう だ ね 。",1
"使い勝手 は 良い か な 。",1
"何 か 気に入ら い ない ところ が ある の ？",1
"普通 過ぎる か な 。",1
"そっ かぁ 。",1
"先生 来 た よ 。",1
"本当 だ 。",1
"それ じゃあ また 。",1
"また 。",1
"あ 珍しい 。",1
"どうも 。",1
"こんにちは 。",1
"何 し に この スーパー に 来 た の ？",1
"食材 の 買い出し 。",1
"料理 出来る の ？",1
"多少 は 出来る よ 。",1
"凄い 。",1
"それほど でも 。",1
"何 を 作る の ？",1
"カレー 。",1
"カレー を 作る 。",1
"へぇ 。",1
"カレー の 具 は どう する の ？",1
"豚肉 とか じゃがいも と か 。",1
"定番 だ ね 。",1
"外れ が ない から な 。",1
"そっち は 何 を 買い に 来 た ん だ ？",1
"お菓子 。",1
"お菓子 を 買い に 来 た 。",1
"お やつ か 。",1
"お やつ を 買い に 来 た の か 。",1
"そう 悪い ？",1
"別に 悪い と は 言っ て い ない 。",1
"なら 良い 。",1
"何 買っ た の ？",1
"チョコレート とか クッキー 。",1
"定番 だ な 。",1
"外れ が ない から ね 。",1
"手伝お う か ？",1
"じゃあ 豚肉 を 持っ て き て 。",1
"了解 。",1
"特売 の 奴 で 良い の ？",1
"おう それで 良い よ 。",1
"わかっ た 。",1
"じゃあ 行っ て き ます 。",1
"よろしく 。",1
"持っ て き た よ 。",1
"どうも ありがとう 。",1
"どういたしまして 。",1
"じゃあ 私 は これ で 。",1
"忘れ て いる 物 は ？",1
"大丈夫 。",1
"それ じゃあ また 。",1
"おう 。",1
"ただいま 。",1
"おかえりなさい 。",1
"うん ただいま 。",1
"良い 臭い が する ね 。",1
"おっ 気づい た ？",1
"うん 。",1
"カレー で 合っ て いる ？",1
"そう 。",1
"美味し そう 。",1
"ありがとう 。",1
"早く 食べ たい な 。",1
"手 を 洗っ て から ね 。",1
"はい 。",1
"荷物 預かる よ 。",1
"はい どうぞ 。",1
"いただき ます 。",1
"美味しい 。",1
"本当 ？",1
"本当 。",1
"ごちそうさま でし た 。",1
"ごちそうさま 。",1
"今日 は 大学 どう だっ た ？",1
"いつも 通り だ よ そっち は ？",1
"同じく 。",1
"そっち は どう だっ た 。",1
"今日 宿題 ある ？",1
"ない よ 。",1
"今日 は 宿題 ない よ 。",1
"それなら ゲーム でも する ？",1
"良い ね 。",1
"何 の ゲーム する ？",1
"ボート ゲーム が 良い 。",1
"楽しかっ た 。",1
"うん 楽しかっ た 。",1
"じゃあ そろそろ お 風呂 入っ て くる ね 。",1
"いっ て らっしゃい 。",1
"いっ て き ます 。",1
"おかえり 。",1
"次 お 風呂 どうぞ 。",1
"うん じゃあ お 風呂 いただき ます 。",1
"いい 湯 だっ た 。",1
"ちょっと 眠く なっ て き た 。",1
"私 も 。",1
"私 も 眠く なっ て き た 。",1
"そろそろ 寝 よっ か 。",1
"うん おやすみ 。",1
"おやすみなさい 。",1
"お おはよう 。",1
"おはよう 。",1
"珍しい な こんな 時間 に 。",1
"偶 に は な 。",1
"学校 まで 一緒 に 行く か 。",1
"良い よ 。",1
"今朝 は 涼しい な 。",1
"汗 か か なく て 済ん で ラッキー だ な 。",1
"午後 から は 熱く なる ん だけ っけ ？",1
"確か 熱く なる って 天気 予報 で 言っ て い た な 。",1
"う わぁ 。",1
"わかる 。",1
"学校 に 冷房 つけ て 欲しい よ な 。",1
"それ な 。",1
"帰り アイス 買う か 。",1
"買食い か ？",1
"多少 は 良い だろ 。",1
"まあ 仕方 ない か 。",1
"お前 部活 は ？",1
"今日 は 休み 。",1
"羨ましい な 。",1
"俺 は 午後 から 部活 ある わ 。",1
"それ は お疲れ様 。",1
"部活 の 練習 厳しい ん だって ？",1
"ああ かなり 厳しい 。",1
"やっぱり 監督 が やばい の か 。",1
"あれ は 鬼 だ 。",1
"そいつ は 怖い 。",1
"怖い と 言え ば 数学 の 宿題 が あっ た な 。",1
"宿題 忘れ た の か ？",1
"いや 一応 は 終わら せ て ある 。",1
"一応 。",1
"自信 が な さ そう だ な 。",1
"ちょっと 不安 だ な 。",1
"まあ なんとか なる だろ 。",1
"そう だ と 良い ん だ けど 。",1
"信号 赤 だ ぞ 。",1
"おっ と 危ない 。",1
"注意 しろ よ 。",1
"済まない 気 を つける 。",1
"気 を つけろ よ 。",1
"この 坂道 きつい な 。",1
"確か に きつい な 。",1
"ようやく 着い た 。",1
"お 疲れ 。",1
"お疲れ様 。",1
"それ じゃあ 俺 は 用事 ある から 。",1
"そう か じゃ あまた 。",1
"また な 。",1
"腹 減っ た 。",1
"俺 も 。",1
"だ よ な 。",1
"購買 に 買い に 行く か 。",1
"俺 も そう する か 。",1
"俺 は 弁当 が ある から 。",1
"良い な 。",1
"羨ましい だろ 。",1
"弁当 の 中身 は なん だ ？",1
"コロッケ とか だ な 。",1
"美味し そう だ な 。",1
"実際 美味しい 。",1
"じゃあ 俺 達 は 行っ て くる から 。",1
"いっ てらしゃ い 。",1
"いっ て き ます 。",1
"今日 の 化学 の 実験 凄く 面白かっ た な 。",1
"確か に 。",1
"良い 感じ に 爆発 し た よ な 。",1
"派手 だっ た な 。",1
"わかる 。",1
"次 の 実験 いつ だ っけ ？",1
"来週 くらい じゃ ない ？",1
"そう だ っけ 。",1
"実験 の レポート 書い た ？",1
"まだ だっ た わ 。",1
"後で レポート 見せ て くれ ない ？",1
"了解 。",1
"ただいま 。",1
"おかえり 。",1
"買い たい 物 買え た か ？",1
"勿論 。",1
"俺 は 買え なかっ た わ 。",1
"ご愁傷さま 。",1
"何 買っ た ん だ ？",1
"クリーム パン 買っ た 。",1
"それ は 良い な 。",1
"飲み物 は 何 を 買っ た ん だ ？",1
"コーヒー 買っ た わ 。",1
"良い じゃん 。",1
"それ じゃあ いただき ます 。",1
"いただき ます 。",1
"おかず 分け て くれ よ 。",1
"交換 なら 良い 。",1
"けち くさい なぁ 。",1
"おっ 美味しい 。",1
"どうも 。",1
"これ は どう だ ？",1
"おう 良い な 。",1
"それ は どうも 。",1
"最近 眠気 が 取れ ない 。",1
"睡眠 が 足り て ない ん じゃ ない の か 。",1
"そんな こと は ない 。",1
"本当 か ？",1
"昨日 何 時 に 寝 た ん だ ？",1
"11 時 くらい 。",1
"11 時 くらい に 寝 た 。",1
"まあ 普通 の 睡眠 時間 か な 。",1
"部活 が 厳しい とか か ？",1
"そう かも しれ ない 。",1
"練習 きつい の か 。",1
"結構 な 。",1
"結構 練習 が 厳しい 。",1
"それ は 大変 だ な 。",1
"気遣い どうも 。",1
"どういたしまして 。",1
"午後 の 授業 は 何 だ っけ ？",1
"数学 と 国語 。",1
"勉強 面倒くさい よ な 。",1
"大学 どこ に 行く の 。",1
"自分 の レベル に 合わせる さ 。",1
"そう か 。",1
"成績 良い やつ は 言う こと が 違う な 。",1
"そんなに 成績 良く ない し 。",1
"またまた 。",1
"ごちそうさま 。",1
"ごちそうさま でし た 。",1
"次 の 時間 小 テスト じゃん 。",1
"まじ で ？",1
"テスト 対策 し て ない ん だ けど 。",1
"カンニング さ せ て くれ ない ？",1
"や だ 。",1
"じゃあ 試験 何 が 出る か 教え て 。",1
"知る か 。",1
"試験 内容 なんて 知る か 。",1
"そんな 。",1
"試験 勉強 教え て ？",1
"普段 勉強 し て い ない お前 が 悪い 。",1
"厳しい こと 言う なぁ 。",1
"授業 始まる ぞ 。",1
"まじ か よ 。",1
"まじ だ よ 。",1
"ほら 席 に 戻れ 。",1
"そう だ な 。",1
"じゃ あまた な 。",1
"また 。",1
"いただき ます 。",1
"今日 の 給食 も 美味し そう だ な 。",1
"そう だ な 。",1
"俺 ピーマン 苦手 だ わ 。",1
"子供 っぽい な 。",1
"そんな こと 言う な 。",1
"その おかず 貰っ て 良い ？",1
"駄目 。",1
"けち 臭い なぁ 。",1
"放課後 どこ か 行く ？",1
"本屋 行か ない ？",1
"真面目 。",1
"からかっ て いる の ？",1
"そんな こと は ない って 。",1
"それなら 良い けど 。",1
"俺 達 は ゲーセン 行か ない ？",1
"俺 も 行っ て 良い ？",1
"良い よ 来い よ 。",1
"どうも どうも 。",1
"あの 先生 めっちゃ う ざいんだけど 。",1
"そう か ？",1
"あの 先生 宿題 多く て や だ 。",1
"わかる 。",1
"宿題 面倒くさい なぁ 。",1
"今日 も 宿題 ある ん だ っけ ？",1
"そう 。",1
"宿題 みんな で やる ？",1
"それ 良い ね 。",1
"賛成 。",1
"図書 室 で 集まっ て 課題 やら ない ？",1
"俺 も 参加 し て 良い ？",1
"良い よ 。",1
"ありがとう 。",1
"宿題 教え て よ 。",1
"じゃあ お菓子 奢っ て 。",1
"仕方 ない な 。",1
"ごちそうさま でし た 。",1
"おいおい … 何 だ よ この 大軍 は ！",2
"か … 関係 ねぇ だろ 俺 ら は 鉄火 団 を 抜け た ん だ から 。",2
"そんな こと 向こう が 知る わけ ない だろ 。",2
"俺 ら は 鉄火 団 を 抜け た ん だ から 。",2
"見つかっ たら 狩ら れる ぞ ！",2
"くっ ！ どこ まで 行っ て も 俺 達 は 鉄火 団 って こと な の か よ 。",2
"現状 を 維持 せよ 。",2
"はっ ！",2
"そちら に 一任 する 。",2
"お 任せ 下さい 。",2
"オルガ に 言わ れ たら 戦う よ 。",2
"君 は どう し たい ？",2
"俺 は オルガ の やり たい こと を やる だけ だ 。",2
"オルガ は 関係 ない 。 君 の 意見 を 聞い て いる 。",2
"君 の 意見 を 聞い て いる 。",2
"何 度 言わ せる の 。 オルガ の やり たい こと が 俺 の やり たい こと な ん だ よ 。",2
"なら こっち から 打って出る か ？",2
"馬鹿 野郎 ！ 戦力 差 が あり 過ぎ ん だろ う が 。",2
"どう する ？ 団長 。",2
"戦力 差 が あり 過ぎ ん だろ う が 。",2
"どうも こう も ねぇ 。 逃げる って 決め た ん だ 。",2
"さすが 団長 … 。",2
"何 感心 し て ん だ よ 。",2
"手 なら ある かも しれ ない ぞ 。",2
"は ？",2
"そんな 方法 が ？",2
"まじ か よ 。",2
"すぐ に 確認 し て くれ",2
"おう 分かっ た 。",2
"絶対 に 引く ん じゃ ない ぞ ！",2
"おう … 。",2
"あいつ めちゃくちゃ だ な 。",2
"昔 の オルガ みたい だっ た な 。",2
"でも 半分 うそ だ 。",2
"えっ ？",2
"んじゃ 俺 ら も 行く か 。",2
"おう 。",2
"それ じゃあ 俺 ら も 行く か 。",2
"俺 たち に は 別 の 戦い が ある 。",2
"別 の 戦い の 果て に 何 を 求める ？",2
"今 求め て いる の は 全員 で 生き抜く こと だけ だ 。",2
"いつしか 俺 は それ が 見え なく なっ て い た 。",2
"随分 と 虚しい 気 付き だ な 。",2
"なんと で も 言え よ 。",2
"随分 と 虚しい な 。",2
"仲間 が いれ ば な 。",2
"仲間 … 。",2
"オルガ トンネル を 見つけ た ぞ ！",2
"ほんと か ！ ？",2
"ほんと か ？ ！",2
"手漉き の もの を 集め て すぐ 取り掛かっ て くれ 。",2
"分かっ た 。",2
"手すき の もの を 集め て すぐ 取り掛かっ て くれ 。",2
"まずは トンネル の 復旧 を 急い で くれ 。",2
"了解 だ 。",2
"トンネル の 復旧 を 急い で くれ 。",2
"私 は 今 から ギャラルオルン の 包囲 網 を 単独 で 突破 する 。",2
"何 ！ ？",2
"何 ？ ！",2
"勘違い し ない で 欲しい 。",2
"だが … 。",2
"私 の 目的 の ため に 必要 な 手段 を とる だけ だ 。",2
"これから アドモス商会 に 向かう 。",2
"は ？ どう やっ て … 。",2
"当て が 出来 た 。",2
"どう やっ て … 。",2
"どう やっ て ？",2
"時間 が ねぇ 大 至急 だ ！",2
"私 行か ない 。",2
"ここ から 出 た 方 が 安全 な ん だ 。",2
"みんな を 置い て いく の なんて 嫌 だ よ 。",2
"時間 が ない ん だ アトラ 。",2
"でも だって … 。",2
"行き ましょ う 一緒 に 。",2
"でも だって … 。",2
"三日月 ・ オーガス 私 の 元 に 来 ない か ？",2
"なんで ？",2
"おい 勝手 に うち の 団員 を スカウト し てん じゃ ねぇ よ 。",2
"それ は すま なかっ た 。 では 私 は 行く と しよ う 。",2
"勝手 に うち の 団員 を スカウト し てん じゃ ない よ 。",2
"オルガ 俺 は 出 なく て いい の ？",2
"まだ その とき じゃ ねぇ 。",2
"俺 が 居 ない と オルガ 何やら かすか わかん ない し 。",2
"あの なぁ バルバトス で 街 中 に 突っ込む わけ に は いか ねぇ だろ 。",2
"それ じゃあ 代わり に お前 の 銃 を 貸し て くれ よ 。",2
"これ ？",2
"オルガ それ ちゃんと 返し て ね 。",2
"分かっ て いる よ ミカ 心配 すん な って 。",2
"パターン は ？",2
"バエル です 。",2
"来 た か マクギリス 。",2
"全 軍 現状 を 維持 。 動く な よ 。",2
"しかし 流さ ね ば なら ぬ 血 が ある の なら … 。",2
"無茶 です イオク 様 ！",2
"なん だ よ 戻っ て き た の か ？",2
"しょうが ねぇ だろ 。",2
"副 団長 ！ 団長 たち が 包囲 網 の 突破 に 成功 し まし た 。",2
"そう か 。 よし 俺 ら も 気合い 入れる ぞ ！",2
"団長 たち が 包囲 網 の 突破 に 成功 し まし た 。",2
"よし 俺 ら も 気合い 入れる ぞ ！",2
"おう ！",2
"お前 は 民間 の 情報 統制 を 徹底 しろ 。",2
"それ は もちろん 。",2
"その 声 ！ まさか タカキ ！ ？",2
"えっ ライド ？",2
"その 声 まさか タカキ ？",2
"それ じゃ 地球 まで 行け ば みんな 助かる ん だ 。",2
"ええ 。",2
"それ じゃあ 地球 まで 行け ば みんな 助かる ん だ 。",2
"チャド ライド 裏 に 車 回せ ！",2
"了解 ！",2
"あんた の 夢 叶えろ よ 。",2
"はい 。",2
"団長 ！ 車 の 用意 でき まし た 。",2
"おう じゃあ な 。",2
"はい お気 を つけ て 。",2
"なんか 静か です ね 。",2
"ああ 。",2
"街 の 中 に は ギャラルホルン も 居 ない し 本部 も えらい 違い だ 。",2
"ああ 。 火星 の 戦力 は 軒並み 向こう に 回し てん の かも な 。",2
"火星 の 戦力 は 軒並み 向こう に 回し てん の かも な 。",2
"まっ そんな の もう 関係 ない です けど ね ！",2
"ああ 火星 の 戦力 は 軒並み 向こう に 回し てん の かも な 。",2
"上機嫌 だ な 。",2
"そりゃ そう です よ ！",2
"タカキ も 頑張っ て た し 。",2
"タカキ も 頑張っ て た し 俺 も 頑張ら ない と ！",2
"ぐわっ ！",2
"団長 ？ 何 やっ て ん だ よ ？ 団長 ！",2
"団長 ？ 何 やっ て ん だ よ ？",2
"ぐっ ！ う お ～ ！",2
"何 やっ て ん だ よ ？ 団長 ！",2
"ぐっ ！ う お ～ ！",2
"何 やっ て ん だ よ 団長 ！",2
"なん だ よ 結構 当たん じゃ ねぇ か 。",2
"だ … 団長 … 。",2
"なん だ よ 結構 当たん じゃ ねぇ か 。",2
"なんて 声 出し や がる … 。",2
"だって … だって … 。",2
"団員 を 守る の は 俺 の 仕事 だ",2
"でも ！",2
"謝っ たら 許さ ない 。",2
"ああ 分かっ てる 。",2
"俺 は 止まん ねぇ から よ 。",2
"オルガ ？",2
"お前 ら が 止まん ねぇ 限り その 先 に 俺 は いる ぞ ！",2
"だから よ 止まる ん じゃ ねぇ ぞ … 。",2
"走れ 走れ 新入り 共 ！",2
"ああ ～ 違う 地平 が 見え て き た っす ～ 。",2
"もう 一週 行く か ！ ？",2
"ええ ～ ！ ？",2
"ダンテ ！ 反応 遅い ！",2
"そんな こと 言わ れ て も 。",2
"反応 遅い ！",2
"おい なん か ここ 数 合 わ なく ねぇ か ？",2
"えっ あ あっ … すみません 。",2
"不服 かい ？",2
"そんな こと 口 が 裂け て も 言え やし ませ ん 。",2
"俺 ら は ここ で 終わる つもり は あり ませ ん 。",2
"楽しみ に し てる ぜ 兄弟 。",2
"その 節 は お世話 に なり まし た 。",2
"いえいえ 。",2
"今 は 公 の 場 で の 発言 は 控え たい と 考え て い ます 。",2
"ふむ … なるほど 。",2
"どう でし た ？ 反応 は 。",2
"話 に なら ん 。",2
"あれ が 鉄 華 団 ？",2
"すご ～ い 。",2
"もう 三日月 より 難しい 本 読める よ 。",2
"俺 だって 前 より 読める よう に なっ た し 。",2
"双子 は どう だっ た ？",2
"元気 だっ た よ 。",2
"それ が オルガ の 命令 なら ね 。",2
"ああ 頼む ぜ 遊撃 隊長 。",2
"それに 私 は 過去 に 大きな 問題 を 抱え て い ます 。",2
"ん ？ 問題 ？",2
"ラスタル 様 。",2
"おう 待た せ た な ジュリエッタ 。",2
"肉 を 食っ て 帰る ぞ 。",2
"肉 ！ 私 は 大 好物 です ！",2
"火星 側 は どう 出る でしょ う か ？",2
"問題 ない 。",2
"なるほど 。",2
"それに あそこ に は 頼り に なる 味方 も いる 。",2
"ご 友人 です か ？",2
"あそこ に は 頼り に なる 味方 も いる 。",2
"頼り に なる 味方 も いる 。",2
"団長 から 連絡 が 来 た 。",2
"連絡 ？",2
"こんな 所 に いたん じゃ 手柄 も 立て らん ねぇ ！",2
"お … おう 。",2
"こんな 所 に いたん じゃ 手柄 も 立て られ ねぇ ！",2
"隊長 これ って ！",2
"やっぱり 来 や がっ た か 。",2
"モビルスーツ・・・モビルスーツ だ ！",2
"逃げ なきゃ ！",2
"モビルスーツ だ ！",2
"待た せ た な てめぇ ら ！",2
"遅 ぇんだよ ！",2
"そんな 慌て なく て も … 。",2
"何 の ん きなこ と 言っ て ん だ ！",2
"そんな 慌て なく て も 。",2
"行く ぞ ！",2
"おう ！",2
"でも モビルスーツ の 相手 なんて … 。",2
"やる しか ねぇ だろ ！",2
"でも モビルスーツ の 相手 なんて 。",2
"よう ミカ 。 おかえり 。",2
"うん 。 ただいま 。",2
"バルバトス・・・",2
"あれ が ？",2
"あっ 待っ て 。",2
"なんで だ よ ？",2
"貴様 に 手の内 を 明かす 必要 は ない 。",2
"はあ ？",2
"手の内 を 明かす 必要 は ない 。",2
"調子 乗っ て んじゃ ねぇ よ ダンテ 。",2
"別 に 乗っ て ねぇ よ ！",2
"調子 乗っ て んじゃ ねぇ よ 。",2
"お 久しぶり です 。",2
"うん 久しぶり 。",2
"お 元気 でし た か ？",2
"うん 。",2
"信用 し て は もらえ ない か な ？",2
"もともと あんた を 信用 なんて し ちゃ い ない 。",2
"分かっ た 好き に やれ 。",2
"はい 。",2
"味 どう です か ？",2
"うまい 。",2
"ほんと です か ！",2
"寂しく ない の か ？",2
"ん ？",2
"いじめ られ て なかっ た ？",2
"私 いじめ られ っ子 じゃ ない よ ！",2
"もう いい です 。",2
"なんか ごめん 。",2
"なんか ごめん な 。",2
"いえ 。",2
"死ぬ の は 怖く ない の か ？",2
"怖く ない ヤツ いん の か ？",2
"大漁 大漁 ！",2
"大漁 ～ ！",2
"ダメ だっ た ん だ よ 俺 は 。",2
"やめろ って ！",2
"俺 は ダメ だっ た ん だ よ 。",2
"よう ここ に い た の か ミカ 。",2
"オルガ どう し た の ？",2
"頼む ぜ ミカ 。",2
"ほら これ ！",2
"これ は … 。",2
"早く 終わる と いい ん です が ね 。",2
"ええ 。",2
"楽 で いい じゃ ない です か 。",2
"まあ ね 。",2
"聞い て たより 早い な 。",2
"悪い か よ 。",2
"悪い です 。",2
"休め って 言わ れ て 暇 な ん だ よ 。",2
"なん だ 俺 と 一緒 か 。",2
"暇 な ん だ よ 。",2
"大丈夫 。 オルガ の 道 は 俺 が 作る よ 。",2
"ああ 頼り に し てる ぜ いつも どおり な 。",2
"オルガ の 道 は 俺 が 作る よ 。",2
"援護 する 。",2
"そう 。 じゃあ お願い 。",2
"うん 頼む 。",2
"任せ とけ ！",2
"ヤツ ら は なん だ ？",2
"存じ上げ ませ ん 。",2
"ミカ 見え てる か ？",2
"援護 し て やっ てる ん だ ぞ ！",2
"いり ませ ん 。",2
"すま ない 抜か れ た 。",2
"別に 期待 し て ない よ 。",2
"これ で 終わり で は ない ぞ ！",2
"何 言っ て ん だ 。",2
"この 落とし前 あんた どう つける つもり だ ？",2
"ま … 待ち たまえ 。",2
"おい しっかり 見張れ よ 。",2
"は … はい 。",2
"さてと … 帰る か 。",2
"眠れ ない ん です か ？",2
"いえ 今日 は まだ 眠り たく ない ん です 。",2
"元気 そう で 何より だ 。",2
"そっち は なんか 疲れ てる ね 。",2
"旅 の 疲れ だろ う 。",2
"あんた の 側 に 乗っ て やる 。",2
"では 共に 駆け 上がろ う か 。",2
"俺 好き だ な 地球 。",2
"俺 も 同意 。",2
"すっごく 似合っ て ます よ 。",2
"そ … そう か ？",2
"すぐ ご飯 の 支度 する から 。",2
"いい よ 俺 作る から 。",2
"私 ここ 大好き だ よ 。",2
"ああ 俺 も 大好き だ 。",2
"お前 も 行く か ？",2
"いや … いい や 。",2
"痩せ た ？",2
"えっ そう か ？",2
"ラスタル を 信用 し てる ん だ な 。",2
"当たり前 です 。",2
"被害 の 状況 は ？",2
"分から ん 。",2
"あなた 何者 な の です か ？",2
"ふむ … なん な の だろ う な 。",2
"眠れ ない か ？",2
"さすが に ね 。",2
"ここ は 片づい た か 。",2
"准 将 お 見事 です 。",2
"一緒 に 帰ろ う 。",2
"ああ 約束 だ 。",2
"合図 で 仕掛ける 。",2
"分かっ た 。",2
"しら を 切れる なんて 思う な よ 。",2
"ち … 違う ん です 。",2
"傭兵 は 傭兵 らしく 次 の 戦場 へ 向かう と しよ う 。",2
"望む ところ です 。",2
"話 を さ せ て ください 。",2
"話し て どう する の ？",2
"それ は お 褒め いただい て いる の です か ？",2
"もちろん 。",2
"今日 は よく しゃべる な 。",2
"浮かれ て いる の かも しれ ない な 。",2
"悪い 待た せ た な 。",2
"あんた を 待つ の も 私 にとって は 楽しみ の 一つ さ 。",2
"迷惑 な ん だ けど 。",2
"気 に し ない で ください 。",2
"始め て くれ 。",2
"じゃあ 金 いら ない ん です か ？",2
"え ？ そりゃ あっ た 方 が いい でしょ 。",2
"止める 方法 は ？",2
"起動 し て しまっ た 以上 破壊 する しか ない 。",2
"できる な ？",2
"お 任せ を 。",2
"期待 し て いる 。",2
"急い で くれ 。",2
"分かり まし た 。",2
"それで いい の か ？",2
"しかた ない だろ 。",2
"すま なかっ た 。",2
"いら ない 邪魔 。",2
"分かっ てる つもり です 。",2
"そう か なら いい 。",2
"三日月 と 子供 つくっ て ほしい ん です ！",2
"えっ ？",2
"調子 は ？",2
"普通 。",2
"謝っ たら 許さ ない 。",2
"分かっ てる 謝ら ねぇ よ 。",2
"元気 で な 。",2
"じゃあ 俺 と つくる ？",2
"どの くらい ？",2
"徹底的 に だ 。",2
"お願い し ます 。",2
"任せ て おけ 。",2
"まだ な の ？",2
"すま ない 。",2
"手 を 貸し て くれる な ？",2
"寝 て た ？",2
"ううん どう し た の ？",2
"あなた の 相手 は この 私 です ！",2
"誰 が 決め た の ？",2
"無論 私 が ！",2
"手筈 どおり に 頼む ぞ 。",2
"分かっ てる って 。",2
"おかえりなさい 三日月 。",2
"うん ただいま 。",2
"どうして 泣い てる の ？",2
"不思議 な 気持ち な ん です 。",2
"君 は どう し たい ？",2
"俺 は オルガ の やり たい こと を やる だけ だ 。",2
"君 の 意見 を 聞い て いる 。",2
"何 度 言わ せ ん の 。",2
"どう する ？",2
"逃げる だけ だ 。",2
"ああ 分かっ てる 。",2
